prompt,scrambled_lines,codex_output,problem,prompt_version
"#Fix the below scrambled Python code by reordering the lines and indenting if needed
#Lines
if value > max:
if value < min:
min = value
min = max
return (max-min) <= 10
value = elList[index]
for index in range(start, end+1):
max = elList[start]
max = value
def isLevel(elList, start, end):
#End lines

#Solved Python code
","if value > max:
if value < min:
min = value
min = max
return (max-min) <= 10
value = elList[index]
for index in range(start, end+1):
max = elList[start]
max = value
def isLevel(elList, start, end):","def isLevel(elList, start, end):
    max = elList[start]
    min = max
    for index in range(start, end+1):
        value = elList[index]
        if value > max:
            max = value
        if value < min:
            min = value
    return (max-min) <= 10

",Ericson2018figure5,1
"#Fix the below scrambled Python code by reordering the lines and indenting if needed
#Lines
def isLevel(elList, start, end):
for index in range(start, end+1):
max = elList[start]
min = max
if value > max:
min = value
return (max-min) <= 10
if value < min:
value = elList[index]
max = value
#End lines

#Solved Python code
","def isLevel(elList, start, end):
for index in range(start, end+1):
max = elList[start]
min = max
if value > max:
min = value
return (max-min) <= 10
if value < min:
value = elList[index]
max = value","def isLevel(elList, start, end):
    max = elList[start]
    min = max
    for index in range(start, end+1):
        value = elList[index]
        if value > max:
            max = value
        if value < min:
            min = value
    return (max-min) <= 10

",Ericson2018figure5,1
"#Fix the below scrambled Python code by reordering the lines and indenting if needed
#Lines
min = value
max = elList[start]
return (max-min) <= 10
min = max
if value < min:
for index in range(start, end+1):
max = value
def isLevel(elList, start, end):
value = elList[index]
if value > max:
#End lines

#Solved Python code
","min = value
max = elList[start]
return (max-min) <= 10
min = max
if value < min:
for index in range(start, end+1):
max = value
def isLevel(elList, start, end):
value = elList[index]
if value > max:","def isLevel(elList, start, end):
    min = elList[start]
    max = elList[start]
    for index in range(start, end+1):
        value = elList[index]
        if value < min:
            min = value
        if value > max:
            max = value
    return (max-min) <= 10

",Ericson2018figure5,1
"#Fix the below scrambled Python code by reordering the lines and indenting if needed
#Lines
max = elList[start]
max = value
min = value
for index in range(start, end+1):
min = max
if value > max:
value = elList[index]
if value < min:
def isLevel(elList, start, end):
return (max-min) <= 10
#End lines

#Solved Python code
","max = elList[start]
max = value
min = value
for index in range(start, end+1):
min = max
if value > max:
value = elList[index]
if value < min:
def isLevel(elList, start, end):
return (max-min) <= 10","def isLevel(elList, start, end):
    max = elList[start]
    min = elList[start]
    for index in range(start, end+1):
        value = elList[index]
        if value > max:
            max = value
        if value < min:
            min = value
    return (max-min) <= 10

",Ericson2018figure5,1
"#Fix the below scrambled Python code by reordering the lines and indenting if needed
#Lines
for index in range(start, end+1):
if value < min:
max = value
max = elList[start]
min = value
return (max-min) <= 10
def isLevel(elList, start, end):
if value > max:
value = elList[index]
min = max
#End lines

#Solved Python code
","for index in range(start, end+1):
if value < min:
max = value
max = elList[start]
min = value
return (max-min) <= 10
def isLevel(elList, start, end):
if value > max:
value = elList[index]
min = max","def isLevel(elList, start, end):
    max = elList[start]
    min = max
    for index in range(start, end+1):
        value = elList[index]
        if value > max:
            max = value
        if value < min:
            min = value
    return (max-min) <= 10

",Ericson2018figure5,1
"#Fix the below scrambled Python code by reordering the lines and indenting if needed
#Lines
for index in range(start, end+1):
return (max-min) <= 10
max = elList[start]
if value > max:
if value < min:
def isLevel(elList, start, end):
value = elList[index]
min = value
max = value
min = max
#End lines

#Solved Python code
","for index in range(start, end+1):
return (max-min) <= 10
max = elList[start]
if value > max:
if value < min:
def isLevel(elList, start, end):
value = elList[index]
min = value
max = value
min = max","def isLevel(elList, start, end):
    min = elList[start]
    max = elList[start]
    for index in range(start, end+1):
        value = elList[index]
        if value < min:
            min = value
        if value > max:
            max = value
    return (max-min) <= 10

",Ericson2018figure5,1
"#Fix the below scrambled Python code by reordering the lines and indenting if needed
#Lines
min = value
min = max
value = elList[index]
return (max-min) <= 10
max = elList[start]
if value < min:
def isLevel(elList, start, end):
max = value
for index in range(start, end+1):
if value > max:
#End lines

#Solved Python code
","min = value
min = max
value = elList[index]
return (max-min) <= 10
max = elList[start]
if value < min:
def isLevel(elList, start, end):
max = value
for index in range(start, end+1):
if value > max:","def isLevel(elList, start, end):
    min = elList[start]
    max = elList[start]
    for index in range(start, end+1):
        value = elList[index]
        if value < min:
            min = value
        if value > max:
            max = value
    return (max-min) <= 10

",Ericson2018figure5,1
"#Fix the below scrambled Python code by reordering the lines and indenting if needed
#Lines
def check_guess(guess,target):
else:
return 'correct'
if guess < target:
return 'too low'
elif guess == target:
return 'too high'
#End lines

#Solved Python code
","def check_guess(guess,target):
else:
return 'correct'
if guess < target:
return 'too low'
elif guess == target:
return 'too high'","def check_guess(guess,target):
    if guess < target:
        return 'too low'
    elif guess == target:
        return 'correct'
    else:
        return 'too high'

",Ericson2022figure2,1
"#Fix the below scrambled Python code by reordering the lines and indenting if needed
#Lines
return 'too low'
return 'correct'
elif guess == target:
def check_guess(guess,target):
return 'too high'
else:
if guess < target:
#End lines

#Solved Python code
","return 'too low'
return 'correct'
elif guess == target:
def check_guess(guess,target):
return 'too high'
else:
if guess < target:","def check_guess(guess,target):
    if guess < target:
        return 'too low'
    elif guess == target:
        return 'correct'
    else:
        return 'too high'

",Ericson2022figure2,1
"#Fix the below scrambled Python code by reordering the lines and indenting if needed
#Lines
def check_guess(guess,target):
if guess < target:
return 'correct'
elif guess == target:
return 'too high'
else:
return 'too low'
#End lines

#Solved Python code
","def check_guess(guess,target):
if guess < target:
return 'correct'
elif guess == target:
return 'too high'
else:
return 'too low'","def check_guess(guess,target):
    if guess < target:
        return 'too low'
    elif guess == target:
        return 'correct'
    else:
        return 'too high'

",Ericson2022figure2,1
"#Fix the below scrambled Python code by reordering the lines and indenting if needed
#Lines
return 'too low'
elif guess == target:
if guess < target:
else:
return 'too high'
def check_guess(guess,target):
return 'correct'
#End lines

#Solved Python code
","return 'too low'
elif guess == target:
if guess < target:
else:
return 'too high'
def check_guess(guess,target):
return 'correct'","def check_guess(guess,target):
    if guess < target:
        return 'too low'
    elif guess == target:
        return 'correct'
    else:
        return 'too high'

",Ericson2022figure2,1
"#Fix the below scrambled Python code by reordering the lines and indenting if needed
#Lines
elif guess == target:
def check_guess(guess,target):
return 'too low'
return 'correct'
else:
return 'too high'
if guess < target:
#End lines

#Solved Python code
","elif guess == target:
def check_guess(guess,target):
return 'too low'
return 'correct'
else:
return 'too high'
if guess < target:","def check_guess(guess,target):
    if guess < target:
        return 'too low'
    elif guess == target:
        return 'correct'
    else:
        return 'too high'

",Ericson2022figure2,1
"#Fix the below scrambled Python code by reordering the lines and indenting if needed
#Lines
def check_guess(guess,target):
elif guess == target:
return 'too high'
if guess < target:
return 'too low'
return 'correct'
else:
#End lines

#Solved Python code
","def check_guess(guess,target):
elif guess == target:
return 'too high'
if guess < target:
return 'too low'
return 'correct'
else:","def check_guess(guess,target):
    if guess < target:
        return 'too low'
    elif guess == target:
        return 'correct'
    else:
        return 'too high'

",Ericson2022figure2,1
"#Fix the below scrambled Python code by reordering the lines and indenting if needed
#Lines
return 'too high'
elif guess == target:
return 'too low'
def check_guess(guess,target):
return 'correct'
else:
if guess < target:
#End lines

#Solved Python code
","return 'too high'
elif guess == target:
return 'too low'
def check_guess(guess,target):
return 'correct'
else:
if guess < target:","def check_guess(guess,target):
    if guess < target:
        return 'too low'
    elif guess == target:
        return 'correct'
    else:
        return 'too high'

",Ericson2022figure2,1
"#Fix the below scrambled Python code by reordering the lines and indenting if needed
#Lines
return 'correct'
else:
def check_guess(guess,target):
elif guess == target:
if guess < target:
return 'too high'
return 'too low'
#End lines

#Solved Python code
","return 'correct'
else:
def check_guess(guess,target):
elif guess == target:
if guess < target:
return 'too high'
return 'too low'","def check_guess(guess,target):
    if guess == target:
        return 'correct'
    elif guess < target:
        return 'too low'
    else:
        return 'too high'

",Ericson2022figure2,1
"#Fix the below scrambled Python code by reordering the lines and indenting if needed
#Lines
else:
elif guess == target:
return 'correct'
if guess < target:
return 'too low'
return 'too high'
def check_guess(guess,target):
#End lines

#Solved Python code
","else:
elif guess == target:
return 'correct'
if guess < target:
return 'too low'
return 'too high'
def check_guess(guess,target):","def check_guess(guess,target):
    if guess < target:
        return 'too low'
    elif guess == target:
        return 'correct'
    else:
        return 'too high'

",Ericson2022figure2,1
