folder,figure,file,msg,ok,actual,expected,errortype
V1,Ericson2018figure5,Ericson2018figure5_4,"([1,1,1,1,12],0,4) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_4,"([1,1,1,1,-9],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_4,"([1,1,1,1,-10],0,4) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_4,"([0,3,6,9,12,15,18,21,24,27],0,1) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_4,"([0,3,6,9,12,15,18,21,24,27],0,2) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_4,"([0,3,6,9,12,15,18,21,24,27],0,3) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_4,"([0,3,6,9,12,15,18,21,24,27],0,4) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_4,"([0,3,6,9,12,15,18,21,24,27],1,5) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_4,"([0,3,6,9,12,15,18,21,24,27],2.6) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_4,"([0,3,6,9,12,15,18,21,24,27],2.6) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_4,"([0,3,6,9,12,15,18,21,24,27],0,5) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_5,"([1],0,0) = T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_5,"([1,1,1],0,0) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_5,"([1,1,99],0,0) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_5,"([1,1,1],0,1) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_5,"([1,1,99],0,1) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_5,"([1,1,99],0,2) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_5,"([1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_5,"([1,1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_5,"([1,1,1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_5,"([1,1,1,1,9],0,3) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_5,"([1,1,1,1,9],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_5,"([1,1,1,1,10],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_5,"([1,1,1,1,11],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_5,"([1,1,1,1,12],0,4) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_5,"([1,1,1,1,-9],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_5,"([1,1,1,1,-10],0,4) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_5,"([0,3,6,9,12,15,18,21,24,27],0,1) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_5,"([0,3,6,9,12,15,18,21,24,27],0,2) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_5,"([0,3,6,9,12,15,18,21,24,27],0,3) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_5,"([0,3,6,9,12,15,18,21,24,27],0,4) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_5,"([0,3,6,9,12,15,18,21,24,27],1,5) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_5,"([0,3,6,9,12,15,18,21,24,27],2.6) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_5,"([0,3,6,9,12,15,18,21,24,27],2.6) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_5,"([0,3,6,9,12,15,18,21,24,27],0,5) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_6,"([1],0,0) = T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_6,"([1,1,1],0,0) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_6,"([1,1,99],0,0) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_6,"([1,1,1],0,1) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_6,"([1,1,99],0,1) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_6,"([1,1,99],0,2) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_6,"([1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_6,"([1,1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_6,"([1,1,1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_6,"([1,1,1,1,9],0,3) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_6,"([1,1,1,1,9],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_6,"([1,1,1,1,10],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_6,"([1,1,1,1,11],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_6,"([1,1,1,1,12],0,4) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_6,"([1,1,1,1,-9],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_6,"([1,1,1,1,-10],0,4) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_6,"([0,3,6,9,12,15,18,21,24,27],0,1) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_6,"([0,3,6,9,12,15,18,21,24,27],0,2) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_6,"([0,3,6,9,12,15,18,21,24,27],0,3) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_6,"([0,3,6,9,12,15,18,21,24,27],0,4) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_6,"([0,3,6,9,12,15,18,21,24,27],1,5) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_6,"([0,3,6,9,12,15,18,21,24,27],2.6) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_6,"([0,3,6,9,12,15,18,21,24,27],2.6) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_6,"([0,3,6,9,12,15,18,21,24,27],0,5) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_7,"([1],0,0) = T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_7,"([1,1,1],0,0) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_7,"([1,1,99],0,0) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_7,"([1,1,1],0,1) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_7,"([1,1,99],0,1) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_7,"([1,1,99],0,2) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_7,"([1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_7,"([1,1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_7,"([1,1,1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_7,"([1,1,1,1,9],0,3) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_7,"([1,1,1,1,9],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_7,"([1,1,1,1,10],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_7,"([1,1,1,1,11],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_7,"([1,1,1,1,12],0,4) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_7,"([1,1,1,1,-9],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_7,"([1,1,1,1,-10],0,4) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_7,"([0,3,6,9,12,15,18,21,24,27],0,1) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_7,"([0,3,6,9,12,15,18,21,24,27],0,2) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_7,"([0,3,6,9,12,15,18,21,24,27],0,3) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_7,"([0,3,6,9,12,15,18,21,24,27],0,4) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_7,"([0,3,6,9,12,15,18,21,24,27],1,5) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_7,"([0,3,6,9,12,15,18,21,24,27],2.6) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_7,"([0,3,6,9,12,15,18,21,24,27],2.6) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_7,"([0,3,6,9,12,15,18,21,24,27],0,5) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_8,"([1],0,0) = T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_8,"([1,1,1],0,0) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_8,"([1,1,99],0,0) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_8,"([1,1,1],0,1) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_8,"([1,1,99],0,1) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_8,"([1,1,99],0,2) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_8,"([1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_8,"([1,1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_8,"([1,1,1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_8,"([1,1,1,1,9],0,3) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_8,"([1,1,1,1,9],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_8,"([1,1,1,1,10],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_8,"([1,1,1,1,11],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_8,"([1,1,1,1,12],0,4) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_8,"([1,1,1,1,-9],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_8,"([1,1,1,1,-10],0,4) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_8,"([0,3,6,9,12,15,18,21,24,27],0,1) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_8,"([0,3,6,9,12,15,18,21,24,27],0,2) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_8,"([0,3,6,9,12,15,18,21,24,27],0,3) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_8,"([0,3,6,9,12,15,18,21,24,27],0,4) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_8,"([0,3,6,9,12,15,18,21,24,27],1,5) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_8,"([0,3,6,9,12,15,18,21,24,27],2.6) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_8,"([0,3,6,9,12,15,18,21,24,27],2.6) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_8,"([0,3,6,9,12,15,18,21,24,27],0,5) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_9,"([1],0,0) = T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_9,"([1,1,1],0,0) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_9,"([1,1,99],0,0) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_9,"([1,1,1],0,1) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_9,"([1,1,99],0,1) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_9,"([1,1,99],0,2) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_9,"([1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_9,"([1,1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_9,"([1,1,1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_9,"([1,1,1,1,9],0,3) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_9,"([1,1,1,1,9],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_9,"([1,1,1,1,10],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_9,"([1,1,1,1,11],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_9,"([1,1,1,1,12],0,4) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_9,"([1,1,1,1,-9],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_9,"([1,1,1,1,-10],0,4) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_9,"([0,3,6,9,12,15,18,21,24,27],0,1) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_9,"([0,3,6,9,12,15,18,21,24,27],0,2) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_9,"([0,3,6,9,12,15,18,21,24,27],0,3) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_9,"([0,3,6,9,12,15,18,21,24,27],0,4) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_9,"([0,3,6,9,12,15,18,21,24,27],1,5) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_9,"([0,3,6,9,12,15,18,21,24,27],2.6) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_9,"([0,3,6,9,12,15,18,21,24,27],2.6) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_9,"([0,3,6,9,12,15,18,21,24,27],0,5) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_10,"([1],0,0) = T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_10,"([1,1,1],0,0) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_10,"([1,1,99],0,0) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_10,"([1,1,1],0,1) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_10,"([1,1,99],0,1) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_10,"([1,1,99],0,2) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_10,"([1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_10,"([1,1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_10,"([1,1,1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_10,"([1,1,1,1,9],0,3) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_10,"([1,1,1,1,9],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_10,"([1,1,1,1,10],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_10,"([1,1,1,1,11],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_10,"([1,1,1,1,12],0,4) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_10,"([1,1,1,1,-9],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_10,"([1,1,1,1,-10],0,4) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_10,"([0,3,6,9,12,15,18,21,24,27],0,1) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_10,"([0,3,6,9,12,15,18,21,24,27],0,2) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_10,"([0,3,6,9,12,15,18,21,24,27],0,3) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_10,"([0,3,6,9,12,15,18,21,24,27],0,4) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_10,"([0,3,6,9,12,15,18,21,24,27],1,5) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_10,"([0,3,6,9,12,15,18,21,24,27],2.6) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_10,"([0,3,6,9,12,15,18,21,24,27],2.6) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_10,"([0,3,6,9,12,15,18,21,24,27],0,5) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_11,"([1],0,0) = T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_11,"([1,1,1],0,0) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_11,"([1,1,99],0,0) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_11,"([1,1,1],0,1) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_11,"([1,1,99],0,1) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_11,"([1,1,99],0,2) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_11,"([1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_11,"([1,1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_11,"([1,1,1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_11,"([1,1,1,1,9],0,3) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_11,"([1,1,1,1,9],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_11,"([1,1,1,1,10],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_11,"([1,1,1,1,11],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_11,"([1,1,1,1,12],0,4) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_11,"([1,1,1,1,-9],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_11,"([1,1,1,1,-10],0,4) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_11,"([0,3,6,9,12,15,18,21,24,27],0,1) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_11,"([0,3,6,9,12,15,18,21,24,27],0,2) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_11,"([0,3,6,9,12,15,18,21,24,27],0,3) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_11,"([0,3,6,9,12,15,18,21,24,27],0,4) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_11,"([0,3,6,9,12,15,18,21,24,27],1,5) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_11,"([0,3,6,9,12,15,18,21,24,27],2.6) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_11,"([0,3,6,9,12,15,18,21,24,27],2.6) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_11,"([0,3,6,9,12,15,18,21,24,27],0,5) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_12,"([1],0,0) = T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_12,"([1,1,1],0,0) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_12,"([1,1,99],0,0) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_12,"([1,1,1],0,1) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_12,"([1,1,99],0,1) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_12,"([1,1,99],0,2) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_12,"([1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_12,"([1,1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_12,"([1,1,1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_12,"([1,1,1,1,9],0,3) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_12,"([1,1,1,1,9],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_12,"([1,1,1,1,10],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_12,"([1,1,1,1,11],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_12,"([1,1,1,1,12],0,4) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_12,"([1,1,1,1,-9],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_12,"([1,1,1,1,-10],0,4) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_12,"([0,3,6,9,12,15,18,21,24,27],0,1) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_12,"([0,3,6,9,12,15,18,21,24,27],0,2) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_12,"([0,3,6,9,12,15,18,21,24,27],0,3) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_12,"([0,3,6,9,12,15,18,21,24,27],0,4) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_12,"([0,3,6,9,12,15,18,21,24,27],1,5) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_12,"([0,3,6,9,12,15,18,21,24,27],2.6) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_12,"([0,3,6,9,12,15,18,21,24,27],2.6) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_12,"([0,3,6,9,12,15,18,21,24,27],0,5) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_13,"([1],0,0) = T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_13,"([1,1,1],0,0) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_13,"([1,1,99],0,0) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_13,"([1,1,1],0,1) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_13,"([1,1,99],0,1) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_13,"([1,1,99],0,2) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_13,"([1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_13,"([1,1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_13,"([1,1,1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_13,"([1,1,1,1,9],0,3) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_13,"([1,1,1,1,9],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_13,"([1,1,1,1,10],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_13,"([1,1,1,1,11],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_13,"([1,1,1,1,12],0,4) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_13,"([1,1,1,1,-9],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_13,"([1,1,1,1,-10],0,4) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_13,"([0,3,6,9,12,15,18,21,24,27],0,1) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_13,"([0,3,6,9,12,15,18,21,24,27],0,2) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_13,"([0,3,6,9,12,15,18,21,24,27],0,3) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_13,"([0,3,6,9,12,15,18,21,24,27],0,4) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_13,"([0,3,6,9,12,15,18,21,24,27],1,5) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_13,"([0,3,6,9,12,15,18,21,24,27],2.6) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_13,"([0,3,6,9,12,15,18,21,24,27],2.6) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_13,"([0,3,6,9,12,15,18,21,24,27],0,5) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_14,"([1],0,0) = T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_14,"([1,1,1],0,0) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_14,"([1,1,99],0,0) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_14,"([1,1,1],0,1) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_14,"([1,1,99],0,1) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_14,"([1,1,99],0,2) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_14,"([1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_14,"([1,1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_14,"([1,1,1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_14,"([1,1,1,1,9],0,3) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_14,"([1,1,1,1,9],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_14,"([1,1,1,1,10],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_14,"([1,1,1,1,11],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_14,"([1,1,1,1,12],0,4) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_14,"([1,1,1,1,-9],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_14,"([1,1,1,1,-10],0,4) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_14,"([0,3,6,9,12,15,18,21,24,27],0,1) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_14,"([0,3,6,9,12,15,18,21,24,27],0,2) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_14,"([0,3,6,9,12,15,18,21,24,27],0,3) :",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_14,"([0,3,6,9,12,15,18,21,24,27],0,4) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_14,"([0,3,6,9,12,15,18,21,24,27],1,5) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_14,"([0,3,6,9,12,15,18,21,24,27],2.6) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_14,"([0,3,6,9,12,15,18,21,24,27],2.6) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_14,"([0,3,6,9,12,15,18,21,24,27],0,5) :",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_15,"([1],0,0) = T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_15,"([1,1,1],0,0) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_15,"([1,1,99],0,0) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_15,"([1,1,1],0,1) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_15,"([1,1,99],0,1) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_15,"([1,1,99],0,2) =F",0,False,False,
V1,Ericson2018figure5,Ericson2018figure5_15,"([1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_15,"([1,1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_15,"([1,1,1,1,9],0,2) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_15,"([1,1,1,1,9],0,3) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_15,"([1,1,1,1,9],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_15,"([1,1,1,1,10],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_15,"([1,1,1,1,11],0,4) =T",0,True,True,
V1,Ericson2018figure5,Ericson2018figure5_15,"([1,1,1,1,12],0,4) =F",0,False,False,
